date,Deutschland,USA,Afghanistan,Ägypten,Albanien,Algerien,Andorra,Angola,Anguilla,Antigua und Barbuda,Äquatorialguinea,Argentinien,Armenien,Aruba,Aserbaidschan,Äthiopien,Australien,Bahamas,Bahrain,Bangladesch,Barbados,Belarus,Belgien,Belize,Benin,Bermuda,Bhutan,Bolivien,Bosnien,Botswana,Brasilien,Britische Jungferninseln,Brunei,Bulgarien,Burkina Faso,Burundi,Cayman Islands,Chile,China,Costa Rica,Curaçao,Dänemark,Dominica,Dominikanische Republik,DR Kongo,Dschibuti,Ecuador,El Salvador,Elfenbeinküste,Eritrea,Estland,Eswatini,Falkland Inseln,Färöer Inseln,Fiji,Finnland,Frankreich,Französisch-Polynesien,Gabun,Gambia,Georgien,Ghana,Gibraltar,Grenada,Griechenland,Grönland,Großbritannien,Guam,Guatemala,Guernsey,Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Indien,Indonesien,Irak,Iran,Irland,Island,Isle of Man,Israel,Italien,Jamaika,Japan,Jemen,Jersey,Jordanien,Kambodscha,Kamerun,Kanada,Kap Verde,Kasachstan,Katar,Kenia,Kirgisistan,Kolumbien,Komoren,Kongo,Kosovo,Kroatien,Kuba,Kuwait,Laos,Lesotho,Lettland,Libanon,Liberia,Libyen,Liechtenstein,Litauen,Luxemburg,Madagaskar,Malawi,Malaysia,Malediven,Mali,Malta,Marokko,Marshallinseln,Mauretanien,Mauritius,Mexiko,Moldawien,Monaco,Mongolei,Montenegro,Montserrat,Mosambik,Myanmar,Namibia,Nepal,Neu-Kaledonien,Neuseeland,Nicaragua,Niederlande,Niger,Nigeria,Nördliche Marianen,Nordmazedonien,Norwegen,Oman,Österreich,Osttimor,Pakistan,Palästina,Panama,Papua-Neuguinea,Paraguay,Peru,Philippinen,Polen,Portugal,Puerto Rico,Ruanda,Rumänien,Russland,Saint Lucia,Salomon-Inseln,Sambia,San Marino,São Tomé und Príncipe,Saudi-Arabien,Schweden,Schweiz,Senegal,Serbien,Seychellen,Sierra Leone,Simbabwe,Singapur,Slowakei,Slowenien,Somalia,Spanien,Sri Lanka,St. Kitts und Nevis,St. Martin,St. Vincent Grenadines,Südafrika,Sudan,Südkorea,Südsudan,Surinam,Syrien,Tadschikistan,Taiwan,Tansania,Thailand,Togo,Trinidad Tobago,Tschad,Tschechien,Tunesien,Türkei,Turks-und Caicosinseln,Uganda,Ukraine,Ungarn,Uruguay,US Jungferninseln,Usbekistan,Vanuatu,Vatikan,Venezuela,Vereinigte Arabische Emirate,Vietnam,Westsahara,Zentralafrikanische Republik,Zypern
2020-04-19,21,62,1,1,4,2,108,0,0,2,4,2,9,4,3,0,1,3,45,1,2,32,70,1,0,58,0,2,9,0,8,0,0,3,0,0,12,15,0,2,0,21,0,15,0,56,10,1,1,0,16,0,178,0,0,14,27,1,3,0,4,1,12,0,1,0,46,2,1,47,2,1,2,0,1,1,1,0,13,119,20,84,30,39,4,3,0,44,0,0,1,27,9,4,81,0,3,2,0,2,14,7,3,14,0,0,4,1,1,0,5,9,43,0,0,2,3,1,10,3,0,0,0,5,20,6,0,7,40,0,0,0,0,0,1,0,42,1,0,5,20,12,13,10,1,1,1,24,0,1,23,2,6,36,11,0,13,16,0,0,0,287,0,12,37,29,0,38,1,0,0,64,7,6,1,45,0,4,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,37,5,0,6,5,2,2,2,0,0,0,29,0,0,0,17
2020-04-20,21,61,1,1,4,2,98,0,0,2,4,2,10,5,3,0,1,3,45,1,1,34,70,1,0,46,0,2,8,0,8,3,0,3,0,0,12,15,0,1,0,21,0,16,0,65,12,1,1,0,17,1,178,2,0,15,26,1,2,0,3,2,12,0,1,0,48,2,1,33,3,1,3,0,1,1,1,0,13,114,20,83,28,37,4,3,0,33,0,0,1,28,9,4,87,0,2,2,0,2,11,7,3,16,0,0,4,1,1,0,5,9,44,0,0,2,6,1,10,3,0,0,0,5,20,3,0,6,0,0,0,0,0,0,1,0,41,1,0,5,18,12,13,9,1,1,1,25,0,1,25,1,7,35,11,0,13,19,0,0,0,305,0,14,37,29,1,39,1,0,0,70,8,6,1,44,0,6,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,36,5,0,6,5,2,2,2,0,0,0,30,0,0,0,15
2020-04-21,21,62,1,1,4,2,93,0,0,0,4,2,11,5,3,0,1,4,33,1,1,35,76,0,0,46,0,2,8,0,8,7,0,3,0,0,20,16,0,1,0,21,0,17,0,56,15,1,1,0,15,1,178,2,0,15,25,0,3,0,3,2,12,0,1,0,49,1,1,31,2,1,2,0,1,1,1,0,12,102,17,69,25,36,5,3,0,30,0,0,1,30,10,4,98,0,2,2,0,2,12,6,3,17,0,0,4,1,1,0,3,10,43,0,0,2,9,1,10,4,0,0,0,5,21,3,1,6,0,0,0,0,0,0,1,0,40,0,0,5,18,12,14,8,1,2,1,28,0,1,27,1,7,38,12,0,12,20,0,0,0,308,0,16,37,27,1,37,1,0,0,88,7,6,1,43,0,6,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,36,3,0,6,6,2,3,2,0,123,0,31,0,0,0,13
2020-04-22,20,65,1,1,5,2,76,0,0,1,3,2,12,5,3,0,1,4,27,1,1,36,73,0,0,66,0,2,8,0,8,7,0,4,0,0,18,15,0,1,0,20,0,16,0,60,16,1,1,0,14,1,30,2,0,15,21,1,4,0,3,1,12,0,2,0,50,1,1,25,3,1,2,0,1,1,1,1,12,93,16,77,22,36,4,3,0,35,0,0,1,30,10,4,110,0,3,2,0,2,12,5,3,17,0,0,5,1,1,0,3,11,51,0,0,2,12,1,9,4,0,0,0,6,17,3,0,5,0,0,0,0,0,0,1,0,39,0,0,2,16,11,12,7,1,2,1,29,0,1,23,1,7,38,11,0,12,22,0,0,0,302,0,18,39,26,1,35,0,0,0,101,7,6,1,39,0,2,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,37,3,0,6,6,2,3,2,0,123,0,32,0,0,0,10
2020-04-23,18,62,1,1,5,2,66,0,0,1,2,2,12,7,3,0,1,4,20,2,0,38,66,0,0,29,0,2,8,0,8,7,0,4,0,0,9,16,0,1,0,21,0,16,0,55,17,1,1,0,12,1,30,2,0,16,19,1,4,0,3,2,6,1,2,0,50,1,1,31,3,0,2,0,1,1,1,0,12,84,16,63,25,37,4,3,0,35,0,0,1,32,3,5,121,0,3,2,0,1,11,5,3,20,0,0,5,0,1,0,3,11,46,0,0,1,12,1,6,4,0,0,0,6,18,3,0,4,0,0,0,0,0,0,1,0,39,0,0,2,14,11,14,6,1,1,1,29,0,1,24,1,7,38,9,0,13,23,0,0,0,279,1,20,40,22,1,32,0,1,0,111,7,5,1,37,0,2,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,36,0,0,6,6,2,3,1,0,123,0,32,0,0,0,9
2020-04-24,17,60,1,1,5,2,55,0,0,1,2,2,13,5,3,0,1,5,32,2,0,40,60,0,0,26,0,2,8,0,9,7,0,4,0,0,8,16,0,1,0,21,0,17,0,41,17,1,1,0,12,1,30,6,0,17,18,1,3,0,2,2,0,1,2,0,51,3,1,17,3,0,2,0,1,1,1,1,11,88,14,27,25,35,4,2,0,49,0,0,2,32,5,5,129,0,3,3,0,1,11,5,3,21,0,0,5,0,1,0,3,9,36,0,0,1,16,1,5,4,0,0,1,6,19,3,0,3,0,0,0,0,0,0,1,0,38,0,0,2,11,10,14,6,0,2,1,27,0,1,26,1,7,34,7,0,12,24,0,0,0,218,2,22,42,21,1,28,0,1,0,116,6,5,2,33,1,2,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,34,0,0,7,6,2,3,1,0,123,0,33,0,0,0,7
2020-04-25,16,57,1,1,5,2,46,0,0,1,10,2,15,4,3,0,1,5,47,2,0,42,55,0,0,26,0,3,6,0,9,10,0,5,0,0,8,16,0,1,1,20,0,15,0,27,16,1,1,0,11,2,30,6,0,16,20,1,3,0,2,2,0,1,3,0,51,3,1,17,4,0,1,0,1,1,1,1,10,86,10,22,24,34,4,2,0,50,0,0,1,32,6,5,136,0,2,3,0,1,11,5,3,23,0,0,5,0,1,0,3,6,35,0,0,1,19,1,4,3,0,0,1,7,21,0,0,3,0,0,0,0,0,0,0,0,35,0,0,0,10,12,14,5,0,2,1,27,0,0,25,1,7,41,7,0,12,25,0,0,0,226,2,23,43,19,1,26,0,1,0,121,6,3,1,30,1,2,38,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,32,0,0,7,6,2,3,1,0,123,0,33,0,0,0,8
2020-04-26,15,62,1,1,6,2,38,0,0,1,10,2,15,4,2,0,0,5,50,2,1,45,52,0,0,21,0,3,7,0,10,10,0,5,0,0,14,17,0,1,1,21,0,15,0,28,12,2,1,0,9,2,59,6,0,14,18,1,3,0,2,1,9,4,3,0,51,3,1,9,4,0,1,0,2,1,1,1,10,78,8,13,24,32,4,2,0,32,0,0,2,32,6,5,154,0,2,3,0,1,11,5,3,27,0,0,5,0,1,0,3,5,28,0,0,1,19,1,4,3,0,0,0,7,24,0,0,2,0,0,0,0,0,0,0,0,32,0,0,0,9,9,15,5,0,2,1,30,0,0,34,1,7,39,6,0,11,26,0,0,0,168,2,23,42,17,2,26,0,1,0,115,5,3,2,35,1,2,21,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,31,0,0,7,6,2,2,1,0,123,0,34,0,1,0,6
2020-04-27,14,63,1,1,6,2,35,0,0,1,13,2,16,3,2,0,0,5,47,2,1,49,50,0,0,37,0,3,7,0,11,7,0,5,0,0,14,17,0,1,1,21,0,14,0,18,76,2,1,0,9,3,59,4,0,14,18,1,3,0,2,2,24,4,3,0,49,4,1,12,4,0,1,0,2,1,1,1,10,82,6,12,22,31,5,2,0,30,0,0,2,32,8,5,171,0,2,3,0,1,11,4,3,28,0,0,4,0,1,0,3,4,28,0,0,1,31,1,4,3,0,0,0,7,23,0,0,2,0,0,0,0,0,0,0,0,30,0,0,0,9,8,15,5,0,2,3,31,0,0,37,1,6,35,5,0,12,26,0,0,0,223,2,24,41,15,2,25,0,1,0,121,4,4,2,34,1,0,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,29,0,0,7,6,2,2,1,0,123,0,35,0,1,0,6
2020-04-28,13,61,2,1,5,2,34,0,0,1,13,2,16,3,2,0,0,4,50,2,2,53,45,0,0,38,0,4,8,0,12,3,0,6,0,0,6,17,0,1,1,20,0,11,0,19,75,2,1,0,8,4,59,4,0,15,17,1,4,0,2,2,24,4,3,0,49,5,1,12,4,1,1,0,2,1,1,1,10,81,5,9,21,30,5,2,0,32,0,0,2,31,8,5,185,0,2,3,0,1,10,4,3,31,0,0,4,0,1,0,3,4,28,0,0,1,27,1,3,3,0,0,0,7,23,3,0,1,0,0,0,0,0,0,0,0,28,0,0,0,8,8,11,5,0,2,3,32,0,0,38,1,6,32,5,0,12,27,0,0,0,221,2,24,42,15,2,24,0,1,0,110,4,3,2,31,1,0,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,26,3,0,7,6,2,5,1,0,0,0,35,0,1,1,6
2020-04-29,12,57,2,2,5,2,34,0,0,0,17,2,16,3,2,0,0,4,51,2,2,58,39,0,0,19,0,4,8,0,14,3,0,6,0,0,6,19,0,1,1,20,0,13,0,13,80,2,1,0,8,4,30,4,0,13,14,0,4,0,3,2,24,4,1,0,48,5,1,12,4,1,1,0,2,1,1,1,9,78,5,2,19,29,5,2,0,27,0,0,2,31,8,6,190,0,2,4,0,1,11,3,3,32,0,0,5,1,1,0,3,-1,20,0,0,1,30,1,4,3,0,0,0,8,25,3,0,1,0,0,0,0,0,0,0,0,25,0,0,0,9,8,13,5,0,2,3,32,0,0,41,1,6,29,5,0,12,28,0,0,0,223,3,25,42,14,3,23,0,1,0,100,3,3,2,28,1,0,17,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,23,3,0,7,6,2,5,1,0,0,0,36,0,1,1,6
2020-04-30,11,60,2,2,5,2,26,0,0,0,17,2,18,0,2,0,0,3,56,2,1,62,37,0,0,19,0,4,10,0,15,3,0,6,0,0,11,19,0,1,1,19,0,13,0,11,80,2,1,0,8,5,30,4,0,14,14,0,5,0,3,2,24,4,2,0,48,5,1,12,5,1,1,0,3,1,1,1,9,73,3,7,15,27,5,2,0,29,0,0,3,30,7,5,191,0,2,4,0,1,10,3,2,35,0,0,5,1,1,0,3,-1,19,0,0,1,36,1,4,3,0,0,0,8,25,3,0,1,0,0,0,0,0,0,0,0,23,0,0,0,9,8,13,5,0,3,3,33,0,1,45,1,7,26,6,1,12,28,1,0,0,218,3,25,43,13,3,23,0,1,0,95,3,3,2,25,1,0,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,1,23,3,0,7,5,2,11,1,0,123,0,37,0,1,1,6
2020-05-01,10,61,2,2,4,2,28,0,0,0,17,2,19,0,3,0,0,2,50,2,2,64,33,0,0,24,0,4,10,0,17,3,0,6,0,0,11,22,0,1,1,19,0,13,0,11,79,3,1,0,7,6,30,0,0,13,13,0,5,0,3,3,33,4,1,0,48,4,1,9,5,8,2,0,3,1,1,1,9,61,2,9,12,26,6,2,0,9,0,0,2,30,7,6,199,0,1,4,0,1,8,2,2,39,0,0,4,1,1,0,3,-1,19,0,0,1,67,1,4,2,0,0,0,8,24,3,0,0,0,0,0,0,0,0,0,0,21,0,0,0,8,7,13,5,0,3,3,32,0,1,49,1,6,26,10,1,11,30,1,0,0,197,4,26,42,13,3,25,0,1,0,86,1,3,2,23,1,0,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,1,22,3,0,7,5,2,11,1,0,245,0,38,0,1,1,6
2020-05-02,9,65,3,2,4,2,20,0,0,1,8,2,20,0,3,0,0,2,40,2,2,65,28,0,0,24,0,4,11,0,18,0,0,6,0,0,12,25,0,1,0,19,0,14,0,10,87,3,1,0,7,6,30,0,0,12,11,0,6,0,3,3,33,4,1,0,48,3,1,11,5,11,1,0,3,1,1,1,9,54,3,9,12,24,5,1,0,7,0,0,3,30,6,6,197,0,2,4,0,1,7,2,2,42,0,0,4,0,1,0,3,0,17,0,0,1,68,1,4,2,0,0,0,8,22,3,0,0,0,0,0,0,0,0,0,0,19,0,1,0,8,7,13,4,0,3,4,33,0,2,58,1,6,20,10,1,11,31,1,0,0,194,5,26,40,12,3,25,0,1,0,87,1,3,2,20,1,0,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,4,1,21,3,0,7,5,2,11,1,0,245,0,38,0,1,1,6
2020-05-03,9,59,3,2,3,2,18,0,0,1,7,2,22,0,3,0,0,1,42,2,1,66,28,0,0,24,0,5,11,0,18,0,0,5,0,0,6,29,0,1,0,17,0,15,0,11,94,2,1,0,5,6,0,0,0,13,10,0,7,0,3,3,24,3,1,0,48,4,1,11,5,11,1,0,4,1,1,1,9,53,2,14,10,23,5,1,0,10,0,0,2,30,11,7,195,0,2,4,0,1,6,2,2,41,0,0,3,0,1,0,0,-1,16,0,0,1,72,1,5,2,0,0,0,9,18,3,0,0,0,0,0,0,0,0,0,0,18,0,1,0,7,5,12,4,0,3,4,37,0,2,53,2,6,15,15,1,11,34,1,0,0,194,5,27,38,11,3,23,0,1,0,84,1,2,2,19,1,0,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,4,1,20,3,0,7,5,2,11,1,0,245,0,39,0,0,1,6
2020-05-04,8,58,3,2,2,3,11,0,0,1,4,2,24,0,3,0,0,1,45,2,1,66,27,0,0,10,0,6,10,0,19,0,0,5,0,0,6,33,0,1,0,16,0,17,0,9,39,4,1,0,4,5,0,0,0,12,10,0,7,0,3,2,9,3,1,0,47,4,1,8,4,12,1,0,4,1,1,1,8,46,2,15,10,22,4,1,0,10,0,0,2,34,11,7,186,0,2,5,0,1,5,2,2,45,0,0,3,0,1,0,0,-1,16,0,0,2,59,1,6,2,0,0,0,9,18,3,0,0,0,0,0,0,0,0,0,0,16,0,1,0,6,6,11,4,0,3,1,33,0,2,57,2,5,16,15,1,11,37,2,0,0,128,5,28,37,10,3,20,0,1,0,79,1,2,2,16,1,0,5,3,4,1,0,0,0,0,1,0,0,0,0,0,0,4,1,19,3,0,7,5,1,11,1,0,245,0,39,0,0,1,6
2020-05-05,8,58,3,2,2,3,9,0,0,1,4,2,25,0,3,0,0,1,49,3,1,66,26,0,0,8,0,6,11,0,20,3,0,4,0,0,8,36,0,1,0,17,0,20,0,8,50,4,1,0,4,4,0,0,0,11,9,0,7,0,2,4,9,3,1,0,46,3,1,8,4,18,2,0,5,1,1,1,9,42,2,20,9,21,4,1,0,9,0,0,2,33,12,7,175,0,2,5,0,1,4,2,2,47,0,0,4,0,1,0,0,-1,16,0,0,2,63,1,5,3,0,0,0,9,19,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,6,6,12,4,0,3,1,32,0,3,57,2,6,13,15,0,11,40,2,0,0,128,77,29,37,10,3,18,0,1,0,75,1,2,2,15,1,0,2,2,4,1,0,0,0,0,2,0,0,0,0,0,0,3,0,19,0,0,8,4,1,7,1,0,245,0,40,0,0,1,6
2020-05-06,8,58,4,2,2,3,11,0,0,1,9,2,29,0,3,0,0,2,55,3,1,65,26,0,0,8,0,7,11,0,20,3,0,4,0,0,8,40,0,1,0,17,0,19,0,5,44,4,1,0,4,4,0,0,0,12,9,1,7,0,2,3,9,3,1,0,44,2,1,8,4,21,2,0,5,1,1,1,9,43,1,20,8,19,3,1,0,8,0,0,1,32,13,7,184,0,2,5,0,1,3,2,2,56,0,0,3,0,1,0,0,3,16,0,0,2,62,1,4,3,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,5,6,12,3,0,4,1,31,0,3,62,2,6,13,18,0,11,42,2,0,0,104,76,30,36,9,3,17,0,1,0,77,1,2,2,15,1,0,2,1,4,1,0,0,0,0,3,0,0,0,0,0,1,4,0,18,0,0,7,4,1,7,1,0,245,0,39,0,0,1,5
2020-05-07,7,57,4,2,2,3,11,0,0,1,9,2,28,1,4,0,1,3,62,3,1,64,26,0,0,11,0,7,9,0,22,3,0,5,0,0,8,43,0,1,0,17,0,20,0,4,27,5,1,0,4,3,0,0,0,12,13,1,8,0,2,5,9,1,1,0,43,4,1,2,4,21,2,0,7,1,1,1,10,41,1,17,6,18,3,1,0,6,0,0,2,32,14,7,191,0,2,5,1,1,3,1,2,61,0,0,3,0,1,0,0,2,13,0,0,2,64,1,4,3,0,0,0,10,17,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,5,5,13,3,0,4,1,32,0,3,64,2,6,14,18,0,11,46,1,0,0,131,74,31,35,8,3,15,0,1,0,79,1,1,2,15,1,0,0,1,4,1,0,0,0,0,4,0,0,0,0,0,1,4,0,17,0,0,8,4,1,0,1,0,245,0,39,0,0,1,5
2020-05-08,8,57,4,2,2,3,9,0,0,1,9,2,30,1,4,0,1,3,71,3,0,65,25,0,0,6,0,8,8,0,24,3,1,5,0,0,8,45,0,1,0,16,0,20,0,5,31,4,1,0,2,5,0,0,0,12,12,1,10,0,2,3,0,1,1,0,40,3,1,2,3,19,1,0,9,2,1,1,10,36,1,17,5,17,2,1,0,6,0,0,2,31,18,6,194,0,2,6,1,1,2,1,2,60,0,0,3,1,1,0,0,2,12,0,0,1,33,1,4,3,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2,5,5,12,3,0,4,1,31,0,3,66,2,6,17,17,0,12,48,1,0,0,154,80,32,37,6,3,12,0,1,0,82,1,1,2,14,1,0,0,1,4,1,0,0,0,0,5,0,0,0,0,0,1,3,0,16,0,0,7,3,1,0,1,0,123,0,38,0,0,1,4
2020-05-09,8,55,4,3,2,3,8,0,0,0,9,2,30,1,4,0,1,3,78,3,1,65,27,0,1,6,0,9,9,0,25,3,1,5,0,0,11,47,0,1,0,16,0,19,0,4,14,5,1,0,2,5,0,0,0,12,12,1,14,0,1,6,6,1,1,0,38,3,1,0,4,18,2,1,9,2,1,1,11,35,1,15,4,16,2,1,0,6,0,0,1,30,19,6,216,0,3,6,1,1,2,2,2,67,0,0,3,1,1,0,0,1,11,0,0,1,29,1,4,3,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2,4,5,13,3,0,4,1,32,0,3,66,2,6,19,20,0,12,50,1,0,0,125,88,33,38,6,3,11,0,2,0,79,1,1,2,13,1,0,0,1,5,2,0,1,0,0,5,0,0,0,0,0,1,3,0,16,0,0,8,3,1,2,1,0,123,0,38,0,0,1,4
2020-05-10,7,54,4,3,2,3,9,0,0,0,9,2,31,1,5,0,1,2,91,3,1,66,27,0,2,6,0,8,8,0,28,3,1,5,0,0,11,46,0,1,0,16,0,21,0,8,9,7,1,0,3,5,0,0,0,13,12,1,15,0,1,7,6,0,1,0,36,2,2,0,4,20,2,1,8,2,1,1,12,32,1,12,3,15,1,1,0,2,1,0,1,29,15,6,228,0,3,6,1,1,2,2,1,71,0,0,3,1,1,0,0,1,11,0,0,1,51,1,4,3,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3,6,6,15,3,0,5,1,28,0,5,69,2,6,22,14,0,12,51,1,0,1,165,88,34,40,5,3,10,0,2,0,85,1,1,2,18,1,0,0,1,5,1,0,1,0,0,6,0,0,0,0,0,1,3,0,16,0,0,7,3,1,3,1,0,123,0,39,0,0,1,3
2020-05-11,7,52,4,3,3,3,9,0,0,0,9,2,30,1,6,0,1,2,95,3,1,66,27,0,2,5,0,8,8,0,29,3,1,5,0,0,11,49,0,1,0,16,0,22,0,10,0,6,1,0,3,5,0,0,0,13,12,1,15,0,1,7,6,0,1,0,34,1,2,0,4,23,3,1,9,2,1,1,12,30,1,11,3,14,1,1,0,2,1,0,2,25,15,6,246,0,3,7,1,1,2,2,1,88,0,0,3,2,1,0,0,2,10,0,0,1,58,1,5,3,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3,6,5,17,3,0,5,1,29,0,4,66,1,6,20,13,0,11,51,0,0,1,134,88,35,41,5,3,9,0,2,0,88,1,1,2,18,1,0,0,0,6,2,0,1,0,0,6,0,0,0,1,0,1,3,0,15,0,0,8,3,2,3,1,0,123,0,41,0,0,2,3
2020-05-12,7,51,5,3,2,3,8,0,0,0,9,3,31,1,6,0,0,3,104,3,1,68,25,0,2,6,1,10,7,0,29,0,1,5,0,0,14,50,0,1,0,15,0,22,0,11,-14,6,1,0,3,5,0,0,0,12,11,1,20,0,1,7,9,0,1,0,33,2,2,0,4,18,2,1,8,2,1,1,13,29,1,6,3,13,1,1,0,1,1,0,2,25,15,6,262,0,3,7,1,2,2,2,1,95,0,0,3,2,1,0,0,2,10,0,0,1,65,1,5,3,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,12,0,1,9,7,5,19,3,0,5,0,29,0,4,66,1,6,21,14,0,11,52,0,0,1,134,18,36,40,4,4,9,0,2,0,86,1,1,2,17,1,0,0,0,6,2,0,1,0,0,5,0,0,0,1,0,1,3,0,15,0,0,8,3,2,3,1,0,123,0,42,0,0,2,3
2020-05-13,7,50,5,3,2,3,9,0,0,0,0,3,32,1,6,0,0,1,110,4,1,69,24,0,2,10,1,10,6,0,30,0,1,5,0,0,15,51,0,1,0,13,0,23,1,14,-8,7,2,0,3,6,0,0,0,11,11,0,21,0,1,8,9,0,1,0,34,2,2,0,3,18,3,1,8,2,1,1,13,26,1,6,3,14,1,1,0,2,1,0,2,24,15,6,283,0,3,7,1,2,4,2,1,106,0,0,3,2,1,0,0,2,9,0,0,1,62,1,5,3,0,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,11,0,1,9,7,4,20,4,0,5,0,30,0,4,64,2,7,22,13,0,10,53,0,0,2,142,21,37,41,4,4,8,0,2,0,91,1,1,2,16,1,0,2,0,6,2,0,1,0,0,5,0,0,0,1,0,1,3,0,15,0,0,8,2,1,3,1,0,123,0,46,0,0,2,3
2020-05-14,6,49,5,3,2,3,12,0,0,0,6,4,33,0,6,0,0,1,115,4,1,70,22,0,2,5,1,11,6,0,30,0,0,4,0,0,11,60,0,1,0,12,0,22,0,15,6,6,2,0,3,6,0,0,0,9,5,0,26,0,1,8,9,0,1,0,33,1,3,0,4,18,3,1,8,2,1,1,13,24,1,6,3,13,1,0,0,3,1,0,2,23,18,6,302,0,3,8,0,1,4,2,1,113,0,0,3,2,1,0,0,3,9,0,0,1,64,1,7,3,0,0,0,13,23,0,1,0,0,0,0,0,0,0,0,0,11,0,1,7,7,4,22,4,0,5,0,29,0,4,66,1,6,19,12,0,10,52,0,0,2,102,28,38,41,4,4,7,0,2,0,89,1,1,2,16,1,0,2,0,7,2,0,1,0,0,5,0,0,0,1,0,1,3,0,14,0,0,7,2,1,3,1,0,0,0,48,0,0,2,3
2020-05-15,6,49,5,3,2,3,12,0,0,0,11,4,34,0,7,0,0,1,122,4,1,70,20,0,2,6,2,11,6,0,32,3,0,4,0,0,23,66,0,1,0,11,0,21,0,16,1,8,2,0,3,3,0,0,0,9,5,0,28,0,1,8,9,0,1,0,32,2,4,0,4,18,3,1,6,2,1,2,14,29,0,4,2,12,1,1,0,4,1,0,3,23,18,5,331,0,3,8,0,2,5,2,1,129,0,0,3,1,1,0,0,3,9,0,0,1,64,1,9,3,0,0,0,14,23,0,1,0,0,0,0,0,1,0,0,0,10,0,1,7,7,3,28,4,0,5,0,29,0,4,68,1,7,16,13,0,9,51,0,0,3,75,22,38,40,4,4,8,0,2,0,89,1,1,2,15,0,0,2,0,8,2,0,1,0,0,5,0,0,0,1,0,1,3,0,13,0,0,7,2,1,3,1,0,0,0,50,0,0,3,2
2020-05-16,6,48,7,3,2,3,12,0,0,0,11,4,37,0,7,0,0,1,130,4,1,70,19,0,1,8,2,11,5,0,35,3,0,3,0,0,18,72,0,1,0,10,0,22,0,18,15,7,2,0,3,3,0,0,0,9,5,0,27,0,1,5,3,1,1,0,31,2,4,0,4,17,3,1,7,2,1,2,14,29,0,6,2,11,1,0,0,4,1,0,3,22,17,5,326,0,3,8,0,2,5,1,1,134,0,0,2,1,0,0,0,3,8,0,0,1,73,1,11,3,0,0,0,14,25,0,3,0,0,0,0,0,1,0,0,0,9,0,1,7,7,3,30,4,0,5,0,28,0,3,70,2,7,13,13,0,8,51,0,0,3,84,13,40,39,4,5,7,0,2,0,89,0,1,2,14,0,0,2,0,8,2,0,1,0,0,6,0,0,0,1,0,1,3,0,13,0,0,7,3,1,1,1,0,0,0,52,0,0,3,2
2020-05-17,6,48,6,3,3,3,9,0,0,0,11,5,39,0,7,0,0,1,120,4,1,70,18,0,0,8,2,12,5,0,37,3,0,4,0,0,20,75,0,1,0,9,0,19,1,15,21,6,2,0,3,3,0,0,0,7,5,0,30,0,2,5,3,1,1,0,30,2,5,0,5,14,3,2,8,2,1,1,15,26,0,6,2,11,1,0,0,8,1,0,4,22,17,6,340,0,2,9,0,2,6,1,1,147,0,0,3,1,0,0,0,3,9,0,0,1,54,1,12,2,0,0,0,15,26,0,3,0,0,0,0,0,1,0,0,0,9,0,1,9,7,2,36,4,0,5,0,27,0,1,72,2,7,14,14,0,8,50,0,0,2,46,13,43,38,4,5,7,0,2,0,84,1,0,2,8,1,0,2,0,8,2,0,1,0,0,8,0,0,0,2,0,1,3,0,13,0,0,7,3,1,0,1,0,0,0,53,0,0,4,3
