id,wahlkreis21,gültigerst21,gültigzweit21,cduerst21,spderst21,fdperst21,linerst21,gruerst21,csuerst21,afderst21,unionerst21,maxerst21,cduzweit21,spdzweit21,fdpzweit21,linzweit21,gruzweit21,csuzweit21,afdzweit21,unionzweit21,maxzweit21,unionmaxerst21,spdmaxerst21,fdpmaxerst21,linmaxerst21,grumaxerst21,afdmaxerst21,unionmaxzweit21,spdmaxzweit21,fdpmaxzweit21,linmaxzweit21,grumaxzweit21,afdmaxzweit21,wahlkreis17,gültigerst17,gültigzweit17,cduerst17,spderst17,fdperst17,linerst17,gruerst17,csuerst17,afderst17,unionerst17,parteierst17,maxerst17,cduzweit17,spdzweit17,fdpzweit17,linzweit17,gruzweit17,csuzweit17,afdzweit17,unionzweit17,parteizweit17,maxzweit17,unionmaxerst17,spdmaxerst17,fdpmaxerst17,linmaxerst17,grumaxerst17,afdmaxerst17,unionmaxzweit17,spdmaxzweit17,fdpmaxzweit17,linmaxzweit17,grumaxzweit17,afdmaxzweit17,wahlkreis13,gültigerst13,gültigzweit13,cduerst13,spderst13,fdperst13,linerst13,gruerst13,csuerst13,afderst13,unionerst13,parteierst13,maxerst13,cduzweit13,spdzweit13,fdpzweit13,linzweit13,gruzweit13,csuzweit13,afdzweit13,unionzweit13,parteizweit13,maxzweit13,unionmaxerst13,spdmaxerst13,fdpmaxerst13,linmaxerst13,grumaxerst13,afdmaxerst13,unionmaxzweit13,spdmaxzweit13,fdpmaxzweit13,linmaxzweit13,grumaxzweit13,afdmaxzweit13,wahlkreis09,gültigerst09,gültigzweit09,cduerst09,spderst09,fdperst09,linerst09,gruerst09,csuerst09,unionerst09,parteierst09,maxerst09,cduzweit09,spdzweit09,fdpzweit09,linzweit09,gruzweit09,csuzweit09,unionzweit09,parteizweit09,maxzweit09,unionmaxerst09,spdmaxerst09,fdpmaxerst09,linmaxerst09,grumaxerst09,unionmaxzweit09,spdmaxzweit09,fdpmaxzweit09,linmaxzweit09,grumaxzweit09,wahlkreis05,gültigerst05,gültigzweit05,cduerst05,spderst05,fdperst05,linerst05,gruerst05,csuerst05,unionerst05,parteierst05,maxerst05,cduzweit05,spdzweit05,fdpzweit05,linzweit05,gruzweit05,csuzweit05,unionzweit05,parteizweit05,maxzweit05,unionmaxerst05,spdmaxerst05,fdpmaxerst05,linmaxerst05,grumaxerst05,unionmaxzweit05,spdmaxzweit05,fdpmaxzweit05,linmaxzweit05,grumaxzweit05,wahlkreis02,gültigerst02,gültigzweit02,cduerst02,spderst02,fdperst02,linerst02,gruerst02,csuerst02,unionerst02,parteierst02,maxerst02,cduzweit02,spdzweit02,fdpzweit02,linzweit02,gruzweit02,csuzweit02,unionzweit02,parteizweit02,maxzweit02,unionmaxerst02,spdmaxerst02,fdpmaxerst02,linmaxerst02,grumaxerst02,unionmaxzweit02,spdmaxzweit02,fdpmaxzweit02,linmaxzweit02,grumaxzweit02,wahlkreis98,gültigerst98,gültigzweit98,cduerst98,spderst98,fdperst98,linerst98,gruerst98,csuerst98,unionerst98,parteierst98,maxerst98,cduzweit98,spdzweit98,fdpzweit98,linzweit98,gruzweit98,csuzweit98,unionzweit98,parteizweit98,maxzweit98,unionmaxerst98,spdmaxerst98,fdpmaxerst98,linmaxerst98,grumaxerst98,unionmaxzweit98,spdmaxzweit98,fdpmaxzweit98,linmaxzweit98,grumaxzweit98
223,9,136117,132612,100,1.3,0,0.6,98.7,99.4,0,199.4,c(unionerst = 8),100,1,0,0.6,99,99.4,0,199.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Bad Tölz-Wolfratshausen – Miesbach,131254,131817,0,11.3,8.2,5.3,13.6,47.6,9.9,47.6,CSU,6,0,11,12.4,4.9,10.3,41.6,11.7,41.6,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Rosenheim,161622,161811,0,12.5,2.6,2.4,9.4,58.1,4.1,58.1,CSU,6,0,14.8,5,2.9,8.4,54.1,4.8,54.1,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Rosenheim,159825,160368,0,14.4,9.2,3.7,12.2,51.5,51.5,CSU,6,0,12.7,14.5,4.4,11.4,46.7,46.7,CSU,6,0,0,0,4,0,0,0,0,0,0,München-Land,187273,187949,0,30.3,6.2,2,7.8,52.7,52.7,CSU,6,0,24,14.6,2.6,10.7,45.4,45.4,CSU,6,0,0,0,0,0,0,0,0,0,0,München-Land,211916,212807,0,32.1,4.6,0.7,6.1,55.6,55.6,CSU,6,0,24.2,6.7,0.7,10.7,55.7,55.7,CSU,6,0,0,0,0,0,0,0,0,0,0,Bayreuth,110465,110654,0,39.1,2.8,0,4,50.6,50.6,CSU,6,0,39,5.1,0.6,5,44.4,44.4,CSU,6,0,0,0,0,0,0,0,0,0,0
224,9,181004,177013,100,0.7,0,0.4,99.3,99.6,0,199.6,c(unionerst = 8),100,0.8,0,0.4,99.2,99.6,0,199.6,8,0,0,0,0,0,0,0,0,0,0,0,0,Starnberg – Landsberg am Lech,175679,176266,0,16.7,9.6,4,11.9,42.1,8.9,42.1,CSU,6,0,12.7,14.2,5.4,13.1,38.3,9.9,38.3,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Starnberg,180104,181088,0,17.6,7.4,2.8,8.9,54.1,0,54.1,CSU,6,0,15.1,7.4,2.6,9.1,51.5,5.6,51.5,CSU,6,0,0,3.5,0,0,0,0,0,0,4,0,0,Starnberg,187569,188598,0,15.8,14.6,3.8,10.6,54,54,CSU,6,0,12.8,19.1,4.1,12.3,44.3,44.3,CSU,6,0,0,0,0,0,0,0,0,4,0,Rosenheim,170534,171400,0,21.9,4.1,2.1,7.1,60.3,60.3,CSU,6,0,20.7,9.4,2.5,7.8,54.7,54.7,CSU,6,0,0,0,0,0,0,0,0,0,0,Rosenheim,174808,176057,0,22.2,3.7,0.5,6.4,63.1,63.1,CSU,6,0,19.6,4.5,0.6,7.6,64.7,64.7,CSU,6,0,0,0,4,0,0,0,0,0,0,Coburg,132525,133107,0,47.8,3.3,0,3,42.7,42.7,SPD,2,0,45.2,3.5,0.6,3.6,42.7,42.7,SPD,2,0,0,0,0,0,0,0,0,0,0
225,9,163833,160615,100,0.8,0,0.5,99.2,99.5,0,199.5,c(unionerst = 8),100,0.9,0,0.7,99.1,99.3,0,199.3,8,0,0,0,0,0,0,0,0,0,0,0,0,Traunstein,159225,159569,0,16.1,5.7,4.5,8.1,50.3,10.2,50.3,CSU,6,0,11.9,9.2,5.3,9.2,44.6,12,44.6,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Traunstein,139912,140330,0,17.6,2.4,2.9,8.6,62.6,0,62.6,CSU,6,0,14.9,4.4,3,8.8,57.3,3.3,57.3,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Traunstein,140618,141182,0,15.2,7.2,4.4,11.5,54.6,54.6,CSU,6,0,12.6,12.9,5,11.6,48.8,48.8,CSU,6,0,0,0,0,0,0,0,0,0,0,Starnberg,199664,200312,0,22,7.9,1.9,7.4,59.7,59.7,CSU,6,0,19.2,13.4,2.3,9.8,52.2,52.2,CSU,6,0,0,0,0,0,0,0,0,0,0,Starnberg,208941,210159,0,22,6.9,0.7,5.5,63.3,63.3,CSU,6,0,19.5,5.7,0.6,9.6,62.9,62.9,CSU,6,0,0,0,0,0,0,0,0,0,0,Hof,152959,153149,0,49.5,1.5,0,1.9,42.9,42.9,SPD,2,0,45.7,3.5,0.8,3.3,40.6,40.6,SPD,2,0,0,0,0,0,0,0,0,0,0
226,9,138043,134333,100,1,0,0.6,99,99.4,0,199.4,c(unionerst = 8),100,1,0,0.6,99,99.4,0,199.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Weilheim,133038,133567,0,14.8,7,4.7,9.1,47.9,10.1,47.9,CSU,6,0,11.5,10.4,5.4,9.5,42.9,12.1,42.9,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Weilheim,182216,182770,0,16.5,2.9,2.9,8.5,57.2,0,57.2,CSU,6,0,15.5,5.2,3.1,8.8,52.5,5.3,52.5,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Weilheim,181393,182128,0,14.3,10.5,4.2,11.9,52,52,CSU,6,0,12.9,15.9,4.9,11.5,45.6,45.6,CSU,6,0,0,0,0,0,0,0,0,0,0,Traunstein,155091,155907,0,21.7,3.6,2.6,6.1,63.9,63.9,CSU,6,0,19.8,8.2,2.8,7.1,57.5,57.5,CSU,6,0,0,0,0,0,0,0,0,0,0,Traunstein,164626,165495,0,20,2.5,0.5,6.4,69,69,CSU,6,0,18.9,3.6,0.5,6.9,67.3,67.3,CSU,6,0,0,0,0,0,0,0,0,0,0,Kulmbach,112591,112949,0,41.9,2,0,3.1,49.7,49.7,CSU,6,0,39.6,3.3,0.5,3.5,47.8,47.8,CSU,6,0,0,0,0,0,0,0,0,0,0
227,9,127188,119455,100,0.5,0,0.4,99.5,99.6,0,199.6,c(unionerst = 8),100,0.9,0,0.6,99.1,99.4,0,199.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Deggendorf,118391,118754,0,17.4,4,4.2,4.5,44.1,17.3,44.1,CSU,6,0,14.2,7.6,5,4.7,40.6,19.2,40.6,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Deggendorf,93098,93202,0,15.9,2.1,3,4.5,61.4,3.3,61.4,CSU,6,0,16.6,3.8,3.3,4.4,56.3,4.1,56.3,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Deggendorf,93398,93873,0,16.4,11.8,7.3,7.2,52.9,52.9,CSU,6,0,14.5,14.4,8,6.6,46.5,46.5,CSU,6,0,0,0,0,0,0,0,0,0,0,Weilheim,193033,193727,0,21.4,4.7,2.6,7.8,59.4,59.4,CSU,6,0,20.2,10.7,2.8,8.5,53.7,53.7,CSU,6,0,0,0,0,0,0,0,0,0,0,Weilheim,196510,198373,0,22.6,4,0,7.8,63.5,63.5,CSU,6,0,20.4,4.6,0.6,7.8,64.3,64.3,CSU,6,0,0,0,0,0,0,0,0,0,0,Ansbach,183903,184388,0,37.3,2.5,0.8,4.7,50.4,50.4,CSU,6,0,37.7,4.3,0.6,5.4,46.1,46.1,CSU,6,0,0,0,0,0,0,0,0,0,0
228,9,195609,189425,100,0.8,0,0.4,99.2,99.6,0,199.6,c(unionerst = 8),100,0.9,0,0.7,99.1,99.3,0,199.3,8,0,0,0,0,0,0,0,0,0,0,0,0,Landshut,191235,191700,0,13.6,8.5,3.6,6.5,39.6,12.6,39.6,CSU,6,0,13.1,10.1,4.8,7.2,39.4,14.6,39.4,CSU,6,0,0,0,4,0,0,0,0,0,0,0,0,Landshut,169996,170438,0,16.2,3,2.9,8.3,58.1,0,58.1,CSU,6,0,15.9,4.7,3,6.7,54,3.6,54,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Landshut,168247,169481,0,15.1,13.6,5.6,10.2,50.5,50.5,CSU,6,0,13.9,14.2,5.6,8.9,48.7,48.7,CSU,6,0,0,0,0,0,0,0,0,0,0,Deggendorf,107467,107972,0,23.8,5.8,3.4,3,61,61,CSU,6,0,20.5,7.9,3.7,3.7,57.7,57.7,CSU,6,0,0,0,0,0,0,0,0,0,0,Deggendorf,116344,116853,0,24.1,2,0,2.9,68.9,68.9,CSU,6,0,19.4,3.1,0.4,3.4,70.9,70.9,CSU,6,0,0,0,0,0,0,0,0,0,0,Erlangen,136384,136634,0,42.6,2.7,0.7,5.1,46,46,CSU,6,0,39.2,6.5,0.9,8.1,40.8,40.8,CSU,6,0,0,0,0,0,0,0,0,0,0
229,9,136627,131350,100,0.8,0,0.4,99.2,99.6,0,199.6,c(unionerst = 8),100,0.9,0,0.6,99.1,99.4,0,199.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Passau,130171,130571,0,18.9,6.1,4.8,5.6,47.5,14.1,47.5,CSU,6,0,15.1,9.1,5.6,6.4,40.5,16.1,40.5,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Passau,116111,116442,0,19.7,0,3.2,5.1,59.8,3.1,59.8,CSU,6,0,18.6,4.5,3.8,5.9,53.9,3.9,53.9,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Passau,116713,117125,0,14.2,18.9,7.9,7.5,46.5,46.5,CSU,6,0,15.2,15.5,7.9,7.7,44.8,44.8,CSU,6,0,0,0,0,0,0,0,0,0,0,Landshut,182675,184002,0,22.2,7.1,2.8,6.7,59,59,CSU,6,0,21.6,9.2,3,6,55.4,55.4,CSU,6,0,0,0,0,0,0,0,0,0,0,Landshut,188921,191016,0,23.3,5,0,5.9,65.7,65.7,CSU,6,0,20.8,3.6,0.5,5.6,67.2,67.2,CSU,6,0,0,0,0,0,0,0,0,0,0,Fürth,186326,186744,0,42.1,2,0,4.7,46.9,46.9,CSU,6,0,41.5,5,0.7,5.6,41.4,41.4,SPD,2,0,0,0,0,0,0,0,0,0,0
230,9,133885,127840,100,1.1,0,0.5,98.9,99.5,0,199.5,c(unionerst = 8),100,1,0,0.6,99,99.4,0,199.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Rottal-Inn,123060,123505,0,14.4,7,3.9,4.9,45,15.1,45,CSU,6,0,12.8,9.1,4.5,5.2,42.7,16.5,42.7,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Rottal-Inn,102641,102972,0,16.2,2,2.6,4.7,61.1,3,61.1,CSU,6,0,15.2,4.1,2.7,4.9,58.8,3.6,58.8,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Rottal-Inn,102435,103260,0,17.5,10.1,4.8,5.7,53.6,53.6,CSU,6,0,13.7,13.9,5.6,6.6,50.1,50.1,CSU,6,0,0,0,0,0,0,0,0,0,0,Passau,130300,130998,0,21.3,9.9,3.2,4.9,58.5,58.5,CSU,6,0,22.9,9.2,3.5,5,54.9,54.9,CSU,6,0,0,0,0,0,0,0,0,0,0,Passau,139887,140829,0,20.2,8.4,0.7,3.9,64.8,64.8,CSU,6,0,21.7,3.8,0.4,4.2,67.5,67.5,CSU,6,0,0,0,0,0,0,0,0,0,0,Nürnberg-Nord,142236,142574,0,45.5,2,1.1,4.9,42.8,42.8,SPD,2,0,41.8,5,1.4,8.9,37.7,37.7,SPD,2,0,0,0,0,0,0,0,0,0,0
231,9,132949,129424,100,0.7,0,0.5,99.3,99.5,0,199.5,c(unionerst = 8),100,1.1,0,0.9,98.9,99.1,0,199.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Straubing,128050,128209,0,16.8,4.4,3.7,3.6,47.6,15,47.6,CSU,6,0,13.7,8,4.4,4.6,41.9,18.4,41.9,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Straubing,110370,110549,0,17.6,2.4,2.5,3.2,61.2,3.3,61.2,CSU,6,0,16.1,4.2,3,3.9,57.8,4,57.8,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Straubing,111087,111363,0,22.4,7.8,4.9,3.9,55.4,55.4,CSU,6,0,14.2,13.7,6.5,5.3,50.1,50.1,CSU,6,0,0,0,0,0,0,0,0,0,0,Rottal-Inn,116295,117722,0,22.2,4.6,0,4,65,65,CSU,6,0,19.9,7.4,2.5,4.1,60.5,60.5,CSU,6,0,0,0,0,0,1.5,0,0,0,0,Rottal-Inn,123538,125217,0,17.7,3.5,0,5.7,73,73,CSU,6,0,17.9,3,0.4,3.5,72.8,72.8,CSU,6,0,2,0,0,0,1.5,2,0,0,0,Nürnberg-Süd,144484,144767,0,48,1.8,0.9,3,42.5,42.5,SPD,2,0,44.7,4,0.9,5,39.9,39.9,SPD,2,0,0,0,0,0,0,0,0,0,0
232,9,173243,169507,100,0.7,0,0.5,99.3,99.5,0,199.5,c(unionerst = 8),100,1,0,0.8,99,99.2,0,199.2,8,0,0,0,0,0,0,0,0,0,0,0,0,Amberg,167850,168205,0,15.2,5,4.4,6.9,47.7,11.2,47.7,CSU,6,0,15.5,7.6,5.3,7.1,42.6,12.8,42.6,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Amberg,149479,149736,0,20.9,2.1,3.3,4.9,58.4,0,58.4,CSU,6,0,19.4,3.8,3.4,6,53.5,3.5,53.5,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Amberg,150345,151979,0,20.3,12.6,7,9.2,47.3,47.3,CSU,6,0,16.8,12.8,7,8.4,45.1,45.1,CSU,6,0,0,0,0,0,0,0,0,0,0,Straubing,125289,125686,0,19.9,3.4,3,3,68,68,CSU,6,0,20.6,7.4,3.4,3.3,59.5,59.5,CSU,6,1.5,0,0,0,0,0,0,0,0,0,Straubing,132674,133664,0,18.9,2.9,0,3.6,74.6,74.6,CSU,6,0,19,2.8,0.3,2.9,72.3,72.3,CSU,6,1.5,0,0,0,0,0,0,0,4,0,Roth,178295,178562,0,42.9,2.2,0,3.9,47.6,47.6,CSU,6,0,40.7,4.8,0.6,5.6,43.3,43.3,CSU,6,0,0,0,0,0,0,0,0,0,0
233,9,198950,194824,100,0.6,0,0.4,99.4,99.6,0,199.6,c(unionerst = 8),100,0.9,0,0.6,99.1,99.4,0,199.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Regensburg,196889,197661,0,16.7,6.2,6,9.3,40.1,11.8,40.1,CSU,6,0,14.5,9,6.7,10.3,37.8,13,37.8,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Regensburg,170560,170639,0,22,4,3.4,8.3,48.5,3.7,48.5,CSU,6,0,19.3,4.6,3.9,9.2,48.4,4.1,48.4,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Regensburg,169069,169547,0,20.8,12.8,6.2,8.7,44.7,44.7,CSU,6,0,17.3,13.6,6.8,10.8,42.5,42.5,CSU,6,0,0,0,0,0,0,0,0,0,0,Amberg,163457,163997,0,25.2,4.4,3.1,5,58.8,58.8,CSU,6,0,26.1,7.4,3.5,5.3,52.5,52.5,CSU,6,0,0,0,0,0,0,0,0,0,0,Amberg,170601,171858,0,28.6,3.8,0.7,4.5,60.4,60.4,CSU,6,0,25.7,3.5,0.5,4.7,63.5,63.5,CSU,6,0,0,0,0,0,0,0,0,0,0,Aschaffenburg,139534,140008,0,33.8,2.3,0,7.9,51.4,51.4,CSU,6,0,35.5,5.2,0.7,6.1,46.7,46.7,CSU,6,0,0,0,0,0,0,0,0,0,0
234,9,174987,166505,100,0.7,0,0.5,99.3,99.5,0,199.5,c(unionerst = 8),100,2.1,0,0.8,97.9,99.2,0,199.2,8,0,0,0,0,0,0,0,0,0,0,0,0,Schwandorf,159086,161281,0,24.2,4.6,5,3.9,48.5,0,48.5,CSU,6,0,16.2,6.6,4.6,4.5,41.4,17.4,41.4,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Schwandorf,140117,139800,0,24.8,1.7,2.7,3.2,57.7,0,57.7,CSU,6,0,19.4,3.4,3.2,4.2,54.7,3.3,54.7,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Schwandorf,141788,141982,0,24.2,7.8,6.6,4.5,51.3,51.3,CSU,6,0,17.5,11.7,8,6,47.2,47.2,CSU,6,0,0,0,0,0,0,0,0,0,0,Regensburg,178124,178513,0,28.4,4.7,3,6.3,53,53,CSU,6,0,26.1,9,3.6,8.5,48.4,48.4,CSU,6,0,0,0,0,0,0,0,0,0,0,Regensburg,184824,185800,0,27.3,3.8,0.8,5.4,59.9,59.9,CSU,6,0,25.1,3.6,0.7,8.3,60,60,CSU,6,0,0,0,0,0,0,0,0,0,0,Bad Kissingen,175560,175750,0,31.9,2.2,0,4.7,56.5,56.5,CSU,6,0,31,4.8,0.5,4.7,52.4,52.4,CSU,6,0,0,0,0,0,0,0,0,0,0
235,9,132274,130514,100,0.6,0,0.7,99.4,99.3,0,199.3,c(unionerst = 8),100,1.8,0,0.9,98.2,99.1,0,199.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Weiden,128191,129342,0,22.3,4.1,4.4,3.6,46.2,0,46.2,CSU,6,0,19,6.6,4.8,5,43.1,13.5,43.1,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Weiden,117789,117710,0,22,1.5,2.6,3.8,55.1,2.4,55.1,CSU,6,0,22.5,3.4,3.4,4.3,52.8,3.6,52.8,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Weiden,122167,121756,0,19.9,7.1,5.4,4.9,44.9,44.9,CSU,6,0,20.1,11.7,7.5,6.6,44.4,44.4,CSU,6,0,0,0,0,0,0,0,0,0,0,Schwandorf,157731,158005,0,28.1,3,3.4,3.1,58.1,58.1,CSU,6,0,26.3,7,3.8,3.8,53.4,53.4,CSU,6,0,0,0,0,0,0,0,0,0,0,Schwandorf,169159,170209,0,26.9,2.1,0,2.6,66.9,66.9,CSU,6,0,24.3,2.5,0.4,3.3,67.4,67.4,CSU,6,0,0,0,0,0,0,0,3,0,0,Main-Spessart,156793,157553,0,39,2.6,0,0,53.4,53.4,CSU,6,0,35.7,4.5,0.5,5.5,48.1,48.1,CSU,6,0,0,0,0,0,0,0,0,0,0
236,9,148671,145222,100,0.6,0,0.4,99.4,99.6,0,199.6,c(unionerst = 8),100,0.7,0,0.6,99.3,99.4,0,199.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Bamberg,144133,144421,0,20.4,6.5,5.2,9.2,42.1,11.5,42.1,CSU,6,0,15.6,9.5,6.5,9.9,38.9,12.7,38.9,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Bamberg,125874,125949,0,22.9,3.4,3.5,8.2,52.2,3.4,52.2,CSU,6,0,19.8,4.8,4.1,8.9,48.9,4.1,48.9,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Bamberg,127486,127879,0,20.4,10.7,6,9.2,49.1,49.1,CSU,6,0,15.3,13.7,6.5,10.6,44.9,44.9,CSU,6,0,0,0,0,0,0,0,0,0,0,Weiden,132396,132160,0,27.5,2.8,2.6,2.4,48.4,48.4,CSU,6,0,30.1,6.4,3.6,3.9,50.7,50.7,CSU,6,0,0,0,0,0,0,0,0,0,0,Weiden,140947,141925,0,35.5,1.9,0,2.5,59.2,59.2,CSU,6,0,29.8,3,0.4,3.6,61.3,61.3,CSU,6,0,0,3,0,0,0,0,0,0,0,Schweinfurt,157043,157365,0,34.7,2.1,0,5,51.9,51.9,CSU,6,0,34.7,4.5,0.5,5.1,48,48,CSU,6,0,0,0,0,0,0,0,0,0,0
237,9,129137,127222,100,0.6,0,0.5,99.4,99.5,0,199.5,c(unionerst = 8),100,0.8,0,0.5,99.2,99.5,0,199.5,8,0,0,0,0,0,0,0,0,0,0,0,0,Bayreuth,126171,126529,0,21.2,6.6,4.3,7.1,46.5,9.4,46.5,CSU,6,0,18.3,9,5.5,7.9,41.9,10.7,41.9,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Bayreuth,114472,114804,0,25.6,2.7,2.8,6.3,55.9,3.1,55.9,CSU,6,0,23.2,4.8,3.3,6.8,49.5,3.9,49.5,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Bayreuth,115636,116316,0,20.7,8.6,5.5,11.3,50.9,50.9,CSU,6,0,18.9,13.8,5.9,9.4,44,44,CSU,6,0,0,0,0,0,0,0,0,0,0,Bamberg,133433,134532,0,23.8,5.3,0,10.3,57.4,57.4,CSU,6,0,23.8,9.1,3.5,7.7,50.5,50.5,CSU,6,0,0,0,0,0,0,0,0,0,0,Bamberg,136166,137169,0,23.5,3.9,0.7,9.1,60.7,60.7,CSU,6,0,23.9,4.3,0.6,7.6,60.9,60.9,CSU,6,0,0,0,0,0,0,0,0,0,0,Würzburg,173639,174465,0,37.1,3,0.7,6.7,46.8,46.8,CSU,6,0,36,5.2,0.7,8.2,43.5,43.5,CSU,6,0,0,0,0,0,0,0,0,0,0
238,9,123933,123200,100,0.8,0,0.6,99.2,99.4,0,199.4,c(unionerst = 8),100,1.2,0,0.8,98.8,99.2,0,199.2,8,0,0,0,0,0,0,0,0,0,0,0,0,Coburg,121693,122179,0,26.4,4.8,5.2,5.9,45.3,10.5,45.3,CSU,6,0,22.6,8.2,5.6,6.7,39.6,11.6,39.6,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Coburg,110393,110370,0,32.4,1.7,3.3,3.9,50.1,2.8,50.1,CSU,6,0,27.8,4,4,5.7,46.7,4.3,46.7,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Coburg,114067,114579,0,25.3,7.7,6.6,8.2,48.4,48.4,CSU,6,0,23.5,11.7,7.1,7.6,43,43,CSU,6,0,0,0,0,0,0,0,0,0,0,Bayreuth,126489,127002,0,28.7,5.3,3,4.3,56.1,56.1,CSU,6,0,28.4,9.1,3.4,6.1,48.1,48.1,CSU,6,0,0,0,0,0,0,0,0,0,0,Bayreuth,132203,132821,0,29.1,4.1,0.8,3.9,60.7,60.7,CSU,6,0,28.5,4.4,0.6,5.9,58.3,58.3,CSU,6,0,0,0,0,0,0,0,0,0,0,Augsburg-Stadt,147670,147635,0,38.8,2.1,0.8,5.6,47.2,47.2,CSU,6,0,36.8,4.7,0.9,7.1,43.5,43.5,CSU,6,0,0,0,0,0,0,0,0,0,0
239,9,125334,126918,100,0.7,0,0.6,99.3,99.4,0,199.4,c(unionerst = 8),100,0.8,0,0.9,99.2,99.1,0,199.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Hof,125858,125792,0,23.6,3.7,4.4,4.7,47,11.8,47,CSU,6,0,22.1,7.9,5.7,5.6,38.8,13.2,38.8,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Hof,117749,117637,0,28.6,1.3,4.5,5.5,55.1,3.5,55.1,CSU,6,0,26.7,3.8,4.8,5.4,46.9,4.3,46.9,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Hof,124039,124361,0,27.2,7.7,8.1,7.5,46.5,46.5,CSU,6,0,23.5,11.3,8.5,7,41.5,41.5,CSU,6,0,0,0,0,0,0,0,0,0,0,Coburg,125688,126458,0,33.2,3.8,3.2,5.2,52,52,CSU,6,0,33,8.2,3.7,5.1,45.5,45.5,CSU,6,0,0,0,0,0,0,0,0,0,0,Coburg,132750,133254,0,44.5,3.6,0.7,3,48.2,48.2,CSU,6,0,36,4.2,0.7,4.7,52.3,52.3,CSU,6,0,0,0,0,0,0,0,0,0,0,Augsburg-Land,181858,182246,0,30,2.3,0.7,3.9,58.1,58.1,CSU,6,0,30.8,5.4,0.6,5.6,50.6,50.6,CSU,6,0,0,0,0,0,0,0,0,0,0
240,9,137181,135072,100,0.6,0,0.5,99.4,99.5,0,199.5,c(unionerst = 8),100,1,0,0.9,99,99.1,0,199.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Kulmbach,133677,133912,0,16.1,4,3.8,4.4,55.4,11.6,55.4,CSU,6,0,17.7,7.7,4.8,5.9,43.4,13.4,43.4,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Kulmbach,121082,121100,0,22.8,1.6,3,4,56.9,3.2,56.9,CSU,6,0,21.5,3.7,3.6,5.3,52.3,4,52.3,CSU,6,0,0,0,0,0,0,0,0,0,0,0,0,Kulmbach,127303,127117,0,14.7,3.8,5.2,4.7,68.1,68.1,CSU,6,0,17.2,11.4,6.3,6.9,49.5,49.5,CSU,6,1.5,0,3,0,0,0,0,0,0,0,Hof,139160,139326,0,37.1,3.3,3.8,3.3,50.1,50.1,CSU,6,0,33,8.3,4.4,5,44.1,44.1,CSU,6,0,0,0,0,0,0,0,0,0,0,Hof,150030,150479,0,38.9,2.8,0.8,2.8,53.6,53.6,CSU,6,0,34.9,3.9,0.7,4.4,53.2,53.2,CSU,6,0,0,0,0,0,0,0,0,0,0,Donau-Ries,136303,136927,0,29.8,3,0,4,57.2,57.2,CSU,6,0,30.9,4.4,0.4,4.4,52.8,52.8,CSU,6,0,0,0,0,0,0,0,0,0,0
